image_id,proposal_id,predicted_class,score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,visual_validity,evidence_strength,recommended_action,inspection_status,mllm_prior_status,llm_final_status,llm_final_decision,llm_final_confidence,final_decision,final_decision_source,fallback_used,gt_correct,tp_fp_fn_label_for_eval,max_iou_same_class,matched_gt_id,degenerate_bbox,score_baseline_020,deterministic_gate_256,candidate_pool_selected,candidate_reasons,optional_tool_plan_status,optional_tool_plan_selected,optional_tools_used
382,5,person,0.1365966796875,639.0,399.0,640.0,526.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
382,6,person,0.12188720703125,639.0,398.0,640.0,528.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
382,7,person,0.120849609375,162.0,410.0,462.0,559.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.167703,2,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
382,8,person,0.10797119140625,165.0,409.0,554.0,606.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.097663,2,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
382,9,bottle,0.10614013671875,639.0,595.0,640.0,636.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
382,10,person,0.10504150390625,553.0,444.0,640.0,536.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
382,11,person,0.10089111328125,639.0,521.0,640.0,600.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,drop,,drop,deterministic_gate,True,False,tn,0.0,-1,True,drop,drop,False,,not_called,,
386,0,boat,0.2432861328125,576.0,83.0,853.0,461.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.227981,0,False,keep,drop,True,uncertain_score_band|border_touching|top_score_sanity_check,not_called,,
388,0,tvmonitor,0.36474609375,217.0,19.0,776.0,595.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.045008,0,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
388,1,train,0.316162109375,217.0,19.0,776.0,595.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_class_exemplars,class_exemplars
388,2,chair,0.24072265625,397.0,387.0,698.0,598.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.499277,1,False,keep,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
388,3,chair,0.20849609375,396.0,391.0,545.0,601.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.853116,1,False,keep,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
388,4,pottedplant,0.15380859375,217.0,19.0,776.0,595.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
388,5,tvmonitor,0.12359619140625,311.0,249.0,428.0,423.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.525374,0,False,drop,keep,True,uncertain_score_band,not_called,,
388,6,chair,0.1121826171875,217.0,19.0,776.0,595.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.105687,1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
390,0,car,0.88720703125,163.0,371.0,362.0,498.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.692816,0,False,keep,keep,True,top_score_sanity_check,not_called,,
390,1,pottedplant,0.356201171875,9.0,0.0,370.0,232.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
390,2,pottedplant,0.2139892578125,1.0,1.0,458.0,281.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
390,3,pottedplant,0.2059326171875,585.0,60.0,842.0,300.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching,not_called,,
390,4,pottedplant,0.12890625,59.0,0.0,511.0,229.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
390,5,pottedplant,0.10595703125,1.0,1.0,842.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
395,0,tvmonitor,0.68603515625,65.0,53.0,194.0,161.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,top_score_sanity_check,not_called,,
395,1,tvmonitor,0.67822265625,560.0,210.0,684.0,298.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.315745,0,False,keep,keep,True,top_score_sanity_check,not_called,,
395,2,chair,0.62060546875,263.0,422.0,358.0,568.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.422487,2,False,keep,keep,True,duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
395,3,sofa,0.32373046875,499.0,405.0,775.0,638.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
395,4,pottedplant,0.297119140625,2.0,470.0,164.0,639.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.365552,4,False,keep,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,5,chair,0.289794921875,146.0,421.0,295.0,558.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.328871,2,False,keep,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,6,chair,0.2486572265625,499.0,405.0,775.0,638.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,7,diningtable,0.2440185546875,259.0,360.0,514.0,567.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.652837,1,False,keep,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,8,chair,0.240478515625,2.0,470.0,243.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,True,fn,0.690946,3,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
395,9,chair,0.234375,258.0,396.0,319.0,548.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,True,tp,0.562642,2,False,keep,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,10,pottedplant,0.2313232421875,29.0,347.0,123.0,450.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,11,diningtable,0.2216796875,157.0,356.0,678.0,564.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.373042,1,False,keep,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,12,chair,0.2147216796875,148.0,420.0,357.0,561.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.420578,2,False,keep,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,13,sofa,0.1949462890625,2.0,470.0,243.0,640.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.001671,5,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,14,boat,0.1873779296875,393.0,92.0,544.0,265.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.0,-1,False,drop,keep,True,uncertain_score_band,not_called,,
395,15,diningtable,0.18212890625,2.0,470.0,243.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.004949,1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,16,chair,0.17578125,254.0,419.0,342.0,556.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.523379,2,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,17,chair,0.1453857421875,259.0,360.0,514.0,567.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.192275,2,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
395,18,pottedplant,0.1304931640625,38.0,348.0,109.0,410.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.0,-1,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,19,tvmonitor,0.1263427734375,63.0,288.0,280.0,367.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band,not_called,,
395,20,chair,0.12103271484375,2.0,470.0,164.0,639.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,True,fn,0.522353,3,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,21,chair,0.1199951171875,254.0,398.0,396.0,559.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.407695,2,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,22,person,0.118408203125,1.0,350.0,238.0,639.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,23,diningtable,0.11737060546875,163.0,393.0,775.0,639.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.200447,1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
395,24,chair,0.11102294921875,252.0,403.0,367.0,632.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.38613,2,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,25,chair,0.10504150390625,501.0,412.0,684.0,577.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
395,26,chair,0.1044921875,260.0,315.0,370.0,369.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band,not_called,,
395,27,pottedplant,0.1014404296875,2.0,347.0,152.0,467.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.005072,4,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
399,0,sheep,0.2147216796875,458.0,156.0,718.0,435.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.265283,0,False,keep,keep,True,uncertain_score_band|border_touching|top_score_sanity_check,not_called,,
399,1,person,0.21044921875,21.0,69.0,523.0,439.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
399,2,person,0.153564453125,22.0,76.0,306.0,440.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
399,3,cow,0.1214599609375,22.0,66.0,718.0,438.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
399,4,cow,0.11578369140625,22.0,76.0,306.0,440.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
399,5,person,0.1070556640625,3.0,65.0,714.0,638.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
400,0,bird,0.7685546875,81.0,592.0,240.0,650.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.371924,1,False,keep,drop,True,duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
400,1,boat,0.56396484375,376.0,365.0,640.0,662.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.363048,0,False,keep,keep,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
400,2,bottle,0.26904296875,245.0,344.0,283.0,434.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band,not_called,,
400,3,chair,0.2193603515625,376.0,365.0,640.0,662.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
400,4,bird,0.11297607421875,142.0,600.0,240.0,649.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.290223,1,False,drop,keep,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
400,5,boat,0.10797119140625,12.0,357.0,640.0,659.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.302748,0,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
404,0,tvmonitor,0.338134765625,10.0,398.0,395.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
404,1,car,0.23828125,512.0,31.0,741.0,389.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.193401,2,False,keep,drop,True,uncertain_score_band|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
404,2,car,0.2313232421875,158.0,3.0,738.0,446.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.475845,2,False,keep,keep,True,uncertain_score_band|border_touching,not_called,,
404,3,tvmonitor,0.1556396484375,380.0,380.0,809.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
404,4,tvmonitor,0.1519775390625,382.0,457.0,462.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
404,5,car,0.1488037109375,10.0,398.0,395.0,640.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.395244,0,False,drop,keep,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
404,6,tvmonitor,0.12939453125,464.0,421.0,549.0,550.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band,not_called,,
404,7,car,0.1199951171875,178.0,0.0,528.0,240.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.400077,2,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
404,8,cow,0.10687255859375,380.0,380.0,809.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
404,9,bus,0.10302734375,512.0,31.0,741.0,389.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
405,0,aeroplane,0.277587890625,31.0,211.0,672.0,506.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
405,1,aeroplane,0.218017578125,28.0,208.0,672.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
405,2,aeroplane,0.18896484375,29.0,31.0,672.0,509.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
409,0,car,0.4638671875,160.0,523.0,437.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.130982,0,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
409,1,car,0.382080078125,602.0,489.0,684.0,582.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,top_score_sanity_check,not_called,,
409,2,car,0.1485595703125,245.0,523.0,429.0,627.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.145683,0,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
411,0,boat,0.1634521484375,25.0,16.0,640.0,653.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|top_score_sanity_check,not_called,,
411,1,chair,0.10247802734375,405.0,506.0,563.0,587.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|top_score_sanity_check,not_called,,
412,0,person,0.65234375,798.0,136.0,875.0,243.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.084923,0,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
412,1,train,0.267333984375,0.0,0.0,499.0,640.0,valid,strong,keep,success,success,success,keep,medium,keep,llm_final_decision,False,False,fp,0.0,-1,False,keep,keep,True,uncertain_score_band|border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
412,2,person,0.202392578125,778.0,132.0,883.0,312.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.126638,0,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
412,3,train,0.1702880859375,1.0,4.0,883.0,640.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
412,4,person,0.1427001953125,744.0,132.0,879.0,361.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.202785,0,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
412,5,person,0.11962890625,801.0,134.0,879.0,309.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.051965,0,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
413,0,chair,0.30029296875,397.0,236.0,607.0,494.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops,same_class_image_crops
413,1,bottle,0.279052734375,754.0,149.0,783.0,202.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.551796,2,False,keep,keep,True,uncertain_score_band|small_box|top_score_sanity_check,not_called,,
413,2,bottle,0.23681640625,730.0,147.0,753.0,195.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,True,tp,0.515622,1,False,keep,keep,True,uncertain_score_band|small_box,not_called,,
413,3,bottle,0.174072265625,586.0,346.0,619.0,487.0,valid,strong,keep,success,success,success,keep,high,keep,llm_final_decision,False,False,fp,0.0,-1,False,drop,keep,True,uncertain_score_band,not_called,,
413,4,chair,0.138671875,286.0,362.0,453.0,493.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band,not_called,,
413,5,chair,0.132568359375,665.0,17.0,841.0,205.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
413,6,boat,0.12213134765625,0.0,181.0,265.0,598.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching,not_called,,
413,7,diningtable,0.1134033203125,397.0,236.0,607.0,494.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
413,8,chair,0.10052490234375,395.0,239.0,479.0,494.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band,not_called,,
414,0,chair,0.59619140625,609.0,209.0,640.0,636.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.009259,1,False,keep,drop,True,border_touching|small_box|top_score_sanity_check,not_called,,
414,1,chair,0.350341796875,21.0,38.0,548.0,634.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.106166,3,False,keep,drop,True,border_touching|duplicate_cluster|top_score_sanity_check,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
414,2,chair,0.294921875,639.0,458.0,640.0,635.0,unavailable,unavailable,drop,not_candidate_heuristic,success,not_called,keep,,keep,deterministic_gate,True,False,fp,0.0,-1,True,keep,keep,False,,not_called,,
414,3,dog,0.282958984375,15.0,97.0,190.0,243.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
414,4,chair,0.2147216796875,24.0,94.0,430.0,635.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.151547,3,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
414,5,dog,0.201171875,14.0,38.0,442.0,263.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.025621,0,False,keep,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
414,6,cat,0.1373291015625,15.0,97.0,190.0,243.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
414,7,cat,0.1361083984375,14.0,38.0,442.0,263.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops,same_class_image_crops
414,8,cow,0.13232421875,14.0,38.0,442.0,263.0,invalid,strong,drop,success,success,success,drop,high,drop,llm_final_decision,False,False,tn,0.0,-1,False,drop,drop,True,uncertain_score_band|border_touching|duplicate_cluster,success,retrieve_same_class_image_crops|retrieve_class_exemplars,same_class_image_crops|class_exemplars
